customer_key,customer_id
79736,CID5824088
79737,CID5824317
79738,CID5824340
79739,CID5824343
79740,CID5824365
79741,CID5824373
79742,CID5824376
79743,CID5824451
79744,CID5824455
79745,CID5824516
79746,CID5824520
79747,CID5824561
79748,CID5824592
79749,CID5824606
79750,CID5824787
79751,CID5824932
79752,CID5824942
79753,CID5824957
79754,CID5825111
79755,CID5825178
79756,CID5825272
79757,CID5825370
79758,CID5825439
79759,CID5825520
79760,CID5825536
79761,CID5825576
79762,CID5825612
79763,CID5825640
79764,CID5825674
79765,CID5825825
79766,CID5825835
79767,CID5825880
79768,CID5825935
79769,CID5826042
79770,CID5826069
79771,CID5826087
79772,CID5826171
79773,CID5826228
79774,CID5826282
79775,CID5826312
79776,CID5826330
79777,CID5826348
79778,CID5826492
79779,CID5826514
79780,CID5826532
79781,CID5826541
79782,CID5826641
79783,CID5826665
79784,CID5826673
79785,CID5826680
79786,CID5826740
79787,CID5826785
79788,CID5826813
79789,CID5826832
79790,CID5826875
79791,CID5827042
79792,CID5827119
79793,CID5827257
79794,CID5827463
79795,CID5827471
79796,CID5827635
79797,CID5827680
79798,CID5827698
79799,CID5827775
79800,CID5828011
79801,CID5828117
79802,CID5828159
79803,CID5828192
79804,CID5828238
79805,CID5828244
79806,CID5828256
79807,CID5828260
79808,CID5828269
79809,CID5828580
79810,CID5828701
79811,CID5828829
79812,CID5828830
79813,CID5828840
79814,CID5828861
79815,CID5828928
79816,CID5829002
79817,CID5829047
79818,CID5829065
79819,CID5829070
79820,CID5829142
79821,CID5829414
79822,CID5829526
79823,CID5829748
79824,CID5829804
79825,CID5829837
79826,CID5829953
79827,CID5829975
79828,CID5829978
79829,CID5829990
79830,CID5830194
79831,CID5830254
79832,CID5830443
79833,CID5830459
79834,CID5830465
79835,CID5830516
79836,CID5830569
79837,CID5830608
79838,CID5830669
79839,CID5830721
79840,CID5831002
79841,CID5831019
79842,CID5831021
79843,CID5831047
79844,CID5831049
79845,CID5831110
79846,CID5831170
79847,CID5831235
79848,CID5831329
79849,CID5831398
79850,CID5831424
79851,CID5831592
79852,CID5831814
79853,CID5831862
79854,CID5831887
79855,CID5831950
79856,CID5832015
79857,CID5832195
79858,CID5832290
79859,CID5832320
79860,CID5832465
79861,CID5832517
79862,CID5832567
79863,CID5832603
79864,CID5832607
79865,CID5832634
79866,CID5832658
79867,CID5832666
79868,CID5832772
79869,CID5832798
79870,CID5832892
79871,CID5832922
79872,CID5832996
79873,CID5832997
79874,CID5833033
79875,CID5833039
79876,CID5833043
79877,CID5833053
79878,CID5833066
79879,CID5833265
79880,CID5833323
79881,CID5833327
79882,CID5833340
79883,CID5833351
79884,CID5833409
79885,CID5833438
79886,CID5833449
79887,CID5833454
79888,CID5833459
79889,CID5833487
79890,CID5833620
79891,CID5833644
79892,CID5833682
79893,CID5833696
79894,CID5833717
79895,CID5833835
79896,CID5833847
79897,CID5833881
79898,CID5833887
79899,CID5833980
79900,CID5834038
79901,CID5834102
79902,CID5834215
79903,CID5834229
79904,CID5834289
79905,CID5834377
79906,CID5834389
79907,CID5834400
79908,CID5834408
79909,CID5834418
79910,CID5834419
79911,CID5834428
79912,CID5834517
79913,CID5834556
79914,CID5834558
79915,CID5834596
79916,CID5834815
79917,CID5834929
79918,CID5835081
79919,CID5835093
79920,CID5835111
79921,CID5835180
79922,CID5835214
79923,CID5835257
79924,CID5835338
79925,CID5835394
79926,CID5835482
79927,CID5835710
79928,CID5835773
79929,CID5835898
79930,CID5835999
79931,CID5836057
79932,CID5836121
79933,CID5836124
79934,CID5836157
79935,CID5836230
79936,CID5836258
79937,CID5836286
79938,CID5836404
79939,CID5836493
79940,CID5836503
79941,CID5836545
79942,CID5836904
79943,CID5836929
79944,CID5836948
79945,CID5836963
79946,CID5837024
79947,CID5837049
79948,CID5837071
79949,CID5837182
79950,CID5837224
79951,CID5837268
79952,CID5837284
79953,CID5837342
79954,CID5837345
79955,CID5837356
79956,CID5837467
79957,CID5837612
79958,CID5837729
79959,CID5837785
79960,CID5837805
79961,CID5837874
79962,CID5837959
79963,CID5837971
79964,CID5838008
79965,CID5838030
79966,CID5838039
79967,CID5838076
79968,CID5838157
79969,CID5838165
79970,CID5838182
79971,CID5838248
79972,CID5838273
79973,CID5838330
79974,CID5838661
79975,CID5838684
79976,CID5838697
79977,CID5838729
79978,CID5838762
79979,CID5838778
79980,CID5838862
79981,CID5838925
79982,CID5838933
79983,CID5839028
79984,CID5839140
79985,CID5839150
79986,CID5839184
79987,CID5839235
79988,CID5839356
79989,CID5839550
79990,CID5839591
79991,CID5839676
79992,CID5839680
79993,CID5839692
79994,CID5839771
79995,CID5839843
79996,CID5839939
79997,CID5839995
79998,CID5840178
79999,CID5840199
80000,CID5840244
80001,CID5840251
80002,CID5840311
80003,CID5840312
80004,CID5840313
80005,CID5840334
80006,CID5840357
80007,CID5840363
80008,CID5840463
80009,CID5840678
80010,CID5840707
80011,CID5840738
80012,CID5840802
80013,CID5840811
80014,CID5840928
80015,CID5840989
80016,CID5841200
80017,CID5841202
80018,CID5841249
80019,CID5841290
80020,CID5841343
80021,CID5841461
80022,CID5841492
80023,CID5841663
80024,CID5841714
80025,CID5841821
80026,CID5841876
80027,CID5841979
80028,CID5842023
80029,CID5842132
80030,CID5842137
80031,CID5842181
80032,CID5842189
80033,CID5842201
80034,CID5842248
80035,CID5842295
80036,CID5842305
80037,CID5842427
80038,CID5842453
80039,CID5842485
80040,CID5842511
80041,CID5842580
80042,CID5842630
80043,CID5842631
80044,CID5842717
80045,CID5842752
80046,CID5842754
80047,CID5842915
80048,CID5842918
80049,CID5842925
80050,CID5842928
80051,CID5843027
80052,CID5843210
80053,CID5843218
80054,CID5843233
80055,CID5843354
80056,CID5843399
80057,CID5843499
80058,CID5843500
80059,CID5843503
80060,CID5843521
80061,CID5843733
80062,CID5843735
80063,CID5843996
80064,CID5844023
80065,CID5844141
80066,CID5844144
80067,CID5844154
80068,CID5844172
80069,CID5844181
80070,CID5844212
80071,CID5844383
80072,CID5844443
80073,CID5844511
80074,CID5844648
80075,CID5844671
80076,CID5844777
80077,CID5844837
80078,CID5844848
80079,CID5844886
80080,CID5844990
80081,CID5845000
80082,CID5845020
80083,CID5845029
80084,CID5845050
80085,CID5845070
80086,CID5845085
80087,CID5845222
80088,CID5845253
80089,CID5845276
80090,CID5845293
80091,CID5845322
80092,CID5845338
80093,CID5845388
80094,CID5845400
80095,CID5845527
80096,CID5845594
80097,CID5845619
80098,CID5845628
80099,CID5845728
80100,CID5845884
80101,CID5845910
80102,CID5845986
80103,CID5846005
80104,CID5846036
80105,CID5846042
80106,CID5846126
80107,CID5846184
80108,CID5846209
80109,CID5846222
80110,CID5846245
80111,CID5846246
80112,CID5846364
80113,CID5846405
80114,CID5846462
80115,CID5846564
80116,CID5846581
80117,CID5846584
80118,CID5846591
80119,CID5846618
80120,CID5846635
80121,CID5846663
80122,CID5846852
80123,CID5846895
80124,CID5847019
80125,CID5847130
80126,CID5847175
80127,CID5847236
80128,CID5847352
80129,CID5847496
80130,CID5847533
80131,CID5847604
80132,CID5847658
80133,CID5847678
80134,CID5847763
80135,CID5847766
80136,CID5847815
80137,CID5847833
80138,CID5847976
80139,CID5848184
80140,CID5848209
80141,CID5848258
80142,CID5848261
80143,CID5848296
80144,CID5848496
80145,CID5848507
80146,CID5848651
80147,CID5848659
80148,CID5848767
80149,CID5848790
80150,CID5848856
80151,CID5848903
80152,CID5848911
80153,CID5849149
80154,CID5849225
80155,CID5849287
80156,CID5849335
80157,CID5849649
80158,CID5849700
80159,CID5849743
80160,CID5849769
80161,CID5849783
80162,CID5849839
80163,CID5849882
80164,CID5849927
80165,CID5849936
80166,CID5849955
80167,CID5850051
80168,CID5850084
80169,CID5850106
80170,CID5850143
80171,CID5850186
80172,CID5850318
80173,CID5850345
80174,CID5850423
80175,CID5850482
80176,CID5850547
80177,CID5850806
80178,CID5850827
80179,CID5850873
80180,CID5850912
80181,CID5850942
80182,CID5850973
80183,CID5850989
80184,CID5851026
80185,CID5851098
80186,CID5851117
80187,CID5851146
80188,CID5851195
80189,CID5851196
80190,CID5851198
80191,CID5851211
80192,CID5851231
80193,CID5851277
80194,CID5851402
80195,CID5851431
80196,CID5851458
80197,CID5851525
80198,CID5851537
80199,CID5851570
80200,CID5851586
80201,CID5851601
80202,CID5851724
80203,CID5851822
80204,CID5851832
80205,CID5851896
80206,CID5851925
80207,CID5851945
80208,CID5851978
80209,CID5852036
80210,CID5852053
80211,CID5852110
80212,CID5852166
80213,CID5852173
80214,CID5852253
80215,CID5852335
80216,CID5852336
80217,CID5852348
80218,CID5852430
80219,CID5852484
80220,CID5852686
80221,CID5852707
80222,CID5852784
80223,CID5852855
80224,CID5853026
80225,CID5853130
80226,CID5853195
80227,CID5853225
80228,CID5853262
80229,CID5853351
80230,CID5853386
80231,CID5853407
80232,CID5853408
80233,CID5853420
80234,CID5853506
80235,CID5853604
80236,CID5853622
80237,CID5853654
80238,CID5853691
80239,CID5853761
80240,CID5853766
80241,CID5853793
80242,CID5853875
80243,CID5853882
80244,CID5853939
80245,CID5853979
80246,CID5854013
80247,CID5854048
80248,CID5854191
80249,CID5854225
80250,CID5854237
80251,CID5854277
80252,CID5854305
80253,CID5854321
80254,CID5854365
80255,CID5854366
80256,CID5854543
80257,CID5854552
80258,CID5854582
80259,CID5854602
80260,CID5854646
80261,CID5854684
80262,CID5854746
80263,CID5854787
80264,CID5855006
80265,CID5855054
80266,CID5855056
80267,CID5855066
80268,CID5855068
80269,CID5855115
80270,CID5855184
80271,CID5855240
80272,CID5855311
80273,CID5855350
80274,CID5855391
80275,CID5855421
80276,CID5855475
80277,CID5855478
80278,CID5855553
80279,CID5855623
80280,CID5855664
80281,CID5855690
80282,CID5855699
80283,CID5855775
80284,CID5855812
80285,CID5855821
80286,CID5855859
80287,CID5855878
80288,CID5855935
80289,CID5855955
80290,CID5855971
80291,CID5856003
80292,CID5856132
80293,CID5856169
80294,CID5856178
80295,CID5856271
80296,CID5856308
80297,CID5856401
80298,CID5856487
80299,CID5856503
80300,CID5856559
80301,CID5856575
80302,CID5856598
80303,CID5856680
80304,CID5856687
80305,CID5856766
80306,CID5856780
80307,CID5856837
80308,CID5856853
80309,CID5856885
80310,CID5856917
80311,CID5857110
80312,CID5857119
80313,CID5857169
80314,CID5857229
80315,CID5857317
80316,CID5857581
80317,CID5857636
80318,CID5857728
80319,CID5857855
80320,CID5857926
80321,CID5857927
80322,CID5857929
80323,CID5857943
80324,CID5857963
80325,CID5858038
80326,CID5858040
80327,CID5858042
80328,CID5858074
80329,CID5858125
80330,CID5858155
80331,CID5858182
80332,CID5858304
80333,CID5858455
80334,CID5858606
80335,CID5858818
80336,CID5858825
80337,CID5858842
80338,CID5858865
80339,CID5858923
80340,CID5858942
80341,CID5858989
80342,CID5859070
80343,CID5859076
80344,CID5859081
80345,CID5859166
80346,CID5859174
80347,CID5859181
80348,CID5859187
80349,CID5859203
80350,CID5859209
80351,CID5859233
80352,CID5859323
80353,CID5859376
80354,CID5859428
80355,CID5859449
80356,CID5859477
80357,CID5859508
80358,CID5859657
80359,CID5859671
80360,CID5859698
80361,CID5859736
80362,CID5859768
80363,CID5859771
80364,CID5860113
80365,CID5860198
80366,CID5860222
80367,CID5860308
80368,CID5860330
80369,CID5860340
80370,CID5860344
80371,CID5860435
80372,CID5860441
80373,CID5860448
80374,CID5860454
80375,CID5860512
80376,CID5860628
80377,CID5860656
80378,CID5860670
80379,CID5860731
80380,CID5860764
80381,CID5860782
80382,CID5860832
80383,CID5860879
80384,CID5860914
80385,CID5860964
80386,CID5861081
80387,CID5861087
80388,CID5861097
80389,CID5861158
80390,CID5861270
80391,CID5861302
80392,CID5861677
80393,CID5861684
80394,CID5861720
80395,CID5861779
80396,CID5861781
80397,CID5861813
80398,CID5862030
80399,CID5862206
80400,CID5862476
80401,CID5862485
80402,CID5862509
80403,CID5862511
80404,CID5862596
80405,CID5862713
80406,CID5862833
80407,CID5863170
80408,CID5863256
80409,CID5863324
80410,CID5863339
80411,CID5863394
80412,CID5863492
80413,CID5863605
80414,CID5863643
80415,CID5863764
80416,CID5863770
80417,CID5863870
80418,CID5863897
80419,CID5863924
80420,CID5863937
80421,CID5864001
80422,CID5864086
80423,CID5864195
80424,CID5864243
80425,CID5864260
80426,CID5864281
80427,CID5864318
80428,CID5864375
80429,CID5864410
80430,CID5864424
80431,CID5864472
80432,CID5864489
80433,CID5864527
80434,CID5864573
80435,CID5864640
80436,CID5864732
80437,CID5864853
80438,CID5864858
80439,CID5864883
80440,CID5865151
80441,CID5865262
80442,CID5865265
80443,CID5865368
80444,CID5865388
80445,CID5865453
80446,CID5865547
80447,CID5865570
80448,CID5865597
80449,CID5865640
80450,CID5865659
80451,CID5865731
80452,CID5865880
80453,CID5865925
80454,CID5865973
80455,CID5866215
80456,CID5866365
80457,CID5866462
80458,CID5866546
80459,CID5866573
80460,CID5866604
80461,CID5866666
80462,CID5866668
80463,CID5866677
80464,CID5866760
80465,CID5866763
80466,CID5866944
80467,CID5867037
80468,CID5867092
80469,CID5867098
80470,CID5867120
80471,CID5867277
80472,CID5867423
80473,CID5867439
80474,CID5867477
80475,CID5867531
80476,CID5867576
80477,CID5867618
80478,CID5867729
80479,CID5867733
80480,CID5867857
80481,CID5867925
80482,CID5867944
80483,CID5868212
80484,CID5868248
80485,CID5868259
80486,CID5868287
80487,CID5868307
80488,CID5868338
80489,CID5868373
80490,CID5868392
80491,CID5868394
80492,CID5868413
80493,CID5868429
80494,CID5868507
80495,CID5868582
80496,CID5868666
80497,CID5868709
80498,CID5868725
80499,CID5868751
80500,CID5868766
80501,CID5868806
80502,CID5868835
80503,CID5868842
80504,CID5868847
80505,CID5868862
80506,CID5868874
80507,CID5868984
80508,CID5869004
80509,CID5869042
80510,CID5869089
80511,CID5869137
80512,CID5869150
80513,CID5869189
80514,CID5869232
80515,CID5869259
80516,CID5869281
80517,CID5869324
80518,CID5869356
80519,CID5869367
80520,CID5869436
80521,CID5869472
80522,CID5869533
80523,CID5869564
80524,CID5869703
80525,CID5869891
80526,CID5869920
80527,CID5869924
80528,CID5869981
80529,CID5870006
80530,CID5870017
80531,CID5870053
80532,CID5870103
80533,CID5870219
80534,CID5870306
80535,CID5870438
80536,CID5870605
80537,CID5870647
80538,CID5870675
80539,CID5870676
80540,CID5870684
80541,CID5870687
80542,CID5870719
80543,CID5870723
80544,CID5870758
80545,CID5870870
80546,CID5870902
80547,CID5871148
80548,CID5871154
80549,CID5871212
80550,CID5871289
80551,CID5871365
80552,CID5871396
80553,CID5871417
80554,CID5871471
80555,CID5871508
80556,CID5871546
80557,CID5871590
80558,CID5871618
80559,CID5871670
80560,CID5871684
80561,CID5871765
80562,CID5871813
80563,CID5871840
80564,CID5871868
80565,CID5871891
80566,CID5871900
80567,CID5871919
80568,CID5871994
80569,CID5872010
80570,CID5872103
80571,CID5872231
80572,CID5872345
80573,CID5872361
80574,CID5872364
80575,CID5872520
80576,CID5872657
80577,CID5872668
80578,CID5872672
80579,CID5872688
80580,CID5872734
80581,CID5872746
80582,CID5872750
80583,CID5872766
80584,CID5872843
80585,CID5872846
80586,CID5872878
80587,CID5872924
80588,CID5872925
80589,CID5873046
80590,CID5873075
80591,CID5873082
80592,CID5873120
80593,CID5873176
80594,CID5873208
80595,CID5873233
80596,CID5873246
80597,CID5873250
80598,CID5873398
80599,CID5873436
80600,CID5873513
80601,CID5873612
80602,CID5873761
80603,CID5873805
80604,CID5873964
80605,CID5873970
80606,CID5874149
80607,CID5874221
80608,CID5874251
80609,CID5874253
80610,CID5874298
80611,CID5874456
80612,CID5874476
80613,CID5874756
80614,CID5874852
80615,CID5874858
80616,CID5874938
80617,CID5874954
80618,CID5875050
80619,CID5875129
80620,CID5875135
80621,CID5875186
80622,CID5875237
80623,CID5875327
80624,CID5875442
80625,CID5875515
80626,CID5875560
80627,CID5875582
80628,CID5875627
80629,CID5875746
80630,CID5875774
80631,CID5875894
80632,CID5875897
80633,CID5875902
80634,CID5875903
80635,CID5875941
80636,CID5876188
80637,CID5876237
80638,CID5876265
80639,CID5876355
80640,CID5876439
80641,CID5876442
80642,CID5876491
80643,CID5876523
80644,CID5876684
80645,CID5876687
80646,CID5876755
80647,CID5876774
80648,CID5876795
80649,CID5876824
80650,CID5876936
80651,CID5876982
80652,CID5876986
80653,CID5877031
80654,CID5877036
80655,CID5877042
80656,CID5877081
80657,CID5877099
80658,CID5877112
80659,CID5877186
80660,CID5877277
80661,CID5877381
80662,CID5877483
80663,CID5877518
80664,CID5877559
80665,CID5877732
80666,CID5877850
80667,CID5877898
80668,CID5877928
80669,CID5878067
80670,CID5878218
80671,CID5878292
80672,CID5878312
80673,CID5878349
80674,CID5878385
80675,CID5878537
80676,CID5878560
80677,CID5878586
80678,CID5878693
80679,CID5878701
80680,CID5878817
80681,CID5878822
80682,CID5878845
80683,CID5878852
80684,CID5878909
80685,CID5878958
80686,CID5878987
80687,CID5879046
80688,CID5879108
80689,CID5879147
80690,CID5879252
80691,CID5879357
80692,CID5879389
80693,CID5879420
80694,CID5879492
80695,CID5879504
80696,CID5879510
80697,CID5879525
80698,CID5879592
80699,CID5879710
80700,CID5879720
80701,CID5879746
80702,CID5879847
80703,CID5879875
80704,CID5879929
80705,CID5879961
80706,CID5879963
80707,CID5879973
80708,CID5880015
80709,CID5880017
80710,CID5880045
80711,CID5880248
80712,CID5880389
80713,CID5880391
80714,CID5880476
80715,CID5880499
80716,CID5880583
80717,CID5880588
80718,CID5880622
80719,CID5880660
80720,CID5880679
80721,CID5880690
80722,CID5880703
80723,CID5880740
80724,CID5880784
80725,CID5880788
80726,CID5880841
80727,CID5880935
80728,CID5880941
80729,CID5880955
80730,CID5881005
80731,CID5881038
80732,CID5881052
80733,CID5881078
80734,CID5881167
80735,CID5881234
80736,CID5881261
80737,CID5881378
80738,CID5881523
80739,CID5881759
80740,CID5881931
80741,CID5881976
80742,CID5881979
80743,CID5882080
80744,CID5882085
80745,CID5882150
80746,CID5882330
80747,CID5882355
80748,CID5882447
80749,CID5882485
80750,CID5882523
80751,CID5882593
80752,CID5882615
80753,CID5882668
80754,CID5882697
80755,CID5882814
80756,CID5882862
80757,CID5883054
80758,CID5883135
80759,CID5883168
80760,CID5883238
80761,CID5883322
80762,CID5883442
80763,CID5883529
80764,CID5883533
80765,CID5883644
80766,CID5883673
80767,CID5883723
80768,CID5883730
80769,CID5883810
80770,CID5883862
80771,CID5883879
80772,CID5883944
80773,CID5883960
80774,CID5884024
80775,CID5884182
80776,CID5884274
80777,CID5884297
80778,CID5884356
80779,CID5884497
80780,CID5884559
80781,CID5884576
80782,CID5884591
80783,CID5884615
80784,CID5884629
80785,CID5884655
80786,CID5884728
80787,CID5884729
80788,CID5884834
80789,CID5884846
80790,CID5884875
80791,CID5884880
80792,CID5884938
80793,CID5884965
80794,CID5884982
80795,CID5885093
80796,CID5885144
80797,CID5885187
80798,CID5885311
80799,CID5885377
80800,CID5885395
80801,CID5885434
80802,CID5885441
80803,CID5885514
80804,CID5885525
80805,CID5885653
80806,CID5885691
80807,CID5885692
80808,CID5885696
80809,CID5885711
80810,CID5885848
80811,CID5885951
80812,CID5885967
80813,CID5886027
80814,CID5886117
80815,CID5886149
80816,CID5886357
80817,CID5886544
80818,CID5886550
80819,CID5886560
80820,CID5886565
80821,CID5886685
80822,CID5886889
80823,CID5886925
80824,CID5886926
80825,CID5886985
80826,CID5887031
80827,CID5887076
80828,CID5887272
80829,CID5887400
80830,CID5887471
80831,CID5887520
80832,CID5887625
80833,CID5887652
80834,CID5887681
80835,CID5887738
80836,CID5888004
80837,CID5888071
80838,CID5888141
80839,CID5888252
80840,CID5888329
80841,CID5888401
80842,CID5888403
80843,CID5888471
80844,CID5888501
80845,CID5888568
80846,CID5888643
80847,CID5888732
80848,CID5888737
80849,CID5888745
80850,CID5888952
80851,CID5888967
80852,CID5888994
80853,CID5889081
80854,CID5889175
80855,CID5889186
80856,CID5889209
80857,CID5889329
80858,CID5889345
80859,CID5889451
80860,CID5889457
80861,CID5889492
80862,CID5889499
80863,CID5889504
80864,CID5889545
80865,CID5889557
80866,CID5889623
80867,CID5889692
80868,CID5889726
80869,CID5889730
80870,CID5889830
80871,CID5889911
80872,CID5889968
80873,CID5889990
80874,CID5890098
80875,CID5890124
80876,CID5890147
80877,CID5890165
80878,CID5890217
80879,CID5890271
80880,CID5890332
80881,CID5890591
80882,CID5890640
80883,CID5890657
80884,CID5890700
80885,CID5890722
80886,CID5890998
80887,CID5891065
80888,CID5891128
80889,CID5891209
80890,CID5891267
80891,CID5891284
80892,CID5891325
80893,CID5891429
80894,CID5891472
80895,CID5891643
80896,CID5891781
80897,CID5891805
80898,CID5891868
80899,CID5891877
80900,CID5891901
80901,CID5891903
80902,CID5891982
80903,CID5892009
80904,CID5892274
80905,CID5892285
80906,CID5892332
80907,CID5892339
80908,CID5892464
80909,CID5892481
80910,CID5892616
80911,CID5892640
80912,CID5892653
80913,CID5892754
80914,CID5892757
80915,CID5892762
80916,CID5892782
80917,CID5892797
80918,CID5892822
80919,CID5892988
80920,CID5893016
80921,CID5893021
80922,CID5893027
80923,CID5893225
80924,CID5893355
80925,CID5893426
80926,CID5893834
80927,CID5893874
80928,CID5893903
80929,CID5894129
80930,CID5894134
80931,CID5894368
80932,CID5894570
80933,CID5894589
80934,CID5894686
80935,CID5894713
80936,CID5894730
80937,CID5894772
80938,CID5894884
80939,CID5894918
80940,CID5894958
80941,CID5895016
80942,CID5895017
80943,CID5895148
80944,CID5895191
80945,CID5895267
80946,CID5895294
80947,CID5895426
80948,CID5895429
80949,CID5895465
80950,CID5895549
80951,CID5895589
80952,CID5895622
80953,CID5895661
80954,CID5895687
80955,CID5895831
80956,CID5895864
80957,CID5896040
80958,CID5896046
80959,CID5896070
80960,CID5896132
80961,CID5896172
80962,CID5896294
80963,CID5896296
80964,CID5896306
80965,CID5896351
80966,CID5896423
80967,CID5896496
80968,CID5896554
80969,CID5896679
80970,CID5896720
80971,CID5896791
80972,CID5896884
80973,CID5896920
80974,CID5896989
80975,CID5897047
80976,CID5897118
80977,CID5897137
80978,CID5897445
80979,CID5897599
80980,CID5897655
80981,CID5897873
80982,CID5898054
80983,CID5898092
80984,CID5898093
80985,CID5898149
80986,CID5898299
80987,CID5898458
80988,CID5898486
80989,CID5898507
80990,CID5898735
80991,CID5898744
80992,CID5898776
80993,CID5898798
80994,CID5898802
80995,CID5898840
80996,CID5898889
80997,CID5898978
80998,CID5899036
80999,CID5899116
81000,CID5899178
81001,CID5899180
81002,CID5899183
81003,CID5899229
81004,CID5899252
81005,CID5899485
81006,CID5899530
81007,CID5899540
81008,CID5899551
81009,CID5899636
81010,CID5899747
81011,CID5899757
81012,CID5899793
81013,CID5899874
81014,CID5899934
81015,CID5899981
81016,CID5900162
81017,CID5900181
81018,CID5900202
81019,CID5900264
81020,CID5900301
81021,CID5900431
81022,CID5900444
81023,CID5900472
81024,CID5900481
81025,CID5900494
81026,CID5900496
81027,CID5900524
81028,CID5900572
81029,CID5900585
81030,CID5900627
81031,CID5900798
81032,CID5900946
81033,CID5900998
81034,CID5901020
81035,CID5901040
81036,CID5901078
81037,CID5901260
81038,CID5901318
81039,CID5901327
81040,CID5901349
81041,CID5901476
81042,CID5901492
81043,CID5901703
81044,CID5901711
81045,CID5901718
81046,CID5901908
81047,CID5901997
81048,CID5902140
81049,CID5902199
81050,CID5902371
81051,CID5902381
81052,CID5902433
81053,CID5902449
81054,CID5902472
81055,CID5902562
81056,CID5902635
81057,CID5902644
81058,CID5902667
81059,CID5902687
81060,CID5902697
81061,CID5902795
81062,CID5902941
81063,CID5903009
81064,CID5903093
81065,CID5903254
81066,CID5903261
81067,CID5903272
81068,CID5903310
81069,CID5903495
81070,CID5903526
81071,CID5903636
81072,CID5903784
81073,CID5903856
81074,CID5903869
81075,CID5903940
81076,CID5904214
81077,CID5904249
81078,CID5904254
81079,CID5904258
81080,CID5904412
81081,CID5904454
81082,CID5904498
81083,CID5904517
81084,CID5904746
81085,CID5904822
81086,CID5904851
81087,CID5905091
81088,CID5905179
81089,CID5905227
81090,CID5905266
81091,CID5905355
81092,CID5905435
81093,CID5905527
81094,CID5905633
81095,CID5905669
81096,CID5905733
81097,CID5905758
81098,CID5905788
81099,CID5905837
81100,CID5905849
81101,CID5905896
81102,CID5905995
81103,CID5906102
81104,CID5906196
81105,CID5906199
81106,CID5906203
81107,CID5906231
81108,CID5906318
81109,CID5906358
81110,CID5906476
81111,CID5906538
81112,CID5906646
81113,CID5906663
81114,CID5906672
81115,CID5906692
81116,CID5906802
81117,CID5906807
81118,CID5906830
81119,CID5906965
81120,CID5906997
81121,CID5907018
81122,CID5907165
81123,CID5907166
81124,CID5907182
81125,CID5907322
81126,CID5907358
81127,CID5907361
81128,CID5907395
81129,CID5907419
81130,CID5907448
81131,CID5907461
81132,CID5907516
81133,CID5907573
81134,CID5907798
81135,CID5907827
81136,CID5907838
81137,CID5907852
81138,CID5908138
81139,CID5908171
81140,CID5908254
81141,CID5908308
81142,CID5908391
81143,CID5908399
81144,CID5908589
81145,CID5908611
81146,CID5908724
81147,CID5908725
81148,CID5908728
81149,CID5908760
81150,CID5908804
81151,CID5908809
81152,CID5908897
81153,CID5908919
81154,CID5908996
81155,CID5909000
81156,CID5909123
81157,CID5909347
81158,CID5909379
81159,CID5909404
81160,CID5909570
81161,CID5909587
81162,CID5909651
81163,CID5909659
81164,CID5909714
81165,CID5909796
81166,CID5909816
81167,CID5909833
81168,CID5909841
81169,CID5909845
81170,CID5909993
81171,CID5910024
81172,CID5910056
81173,CID5910123
81174,CID5910161
81175,CID5910190
81176,CID5910210
81177,CID5910267
81178,CID5910292
81179,CID5910344
81180,CID5910377
81181,CID5910478
81182,CID5910514
81183,CID5910698
81184,CID5910730
81185,CID5910765
81186,CID5910781
81187,CID5910795
81188,CID5910822
81189,CID5910902
81190,CID5910965
81191,CID5911043
81192,CID5911055
81193,CID5911087
81194,CID5911088
81195,CID5911105
81196,CID5911205
81197,CID5911213
81198,CID5911261
81199,CID5911272
81200,CID5911316
81201,CID5911360
81202,CID5911378
81203,CID5911417
81204,CID5911438
81205,CID5911530
81206,CID5911534
81207,CID5911647
81208,CID5911663
81209,CID5911674
81210,CID5911682
81211,CID5911791
81212,CID5911797
81213,CID5911826
81214,CID5911873
81215,CID5911885
81216,CID5911887
81217,CID5911902
81218,CID5911941
81219,CID5911964
81220,CID5912075
81221,CID5912131
81222,CID5912156
81223,CID5912157
81224,CID5912235
81225,CID5912292
81226,CID5912303
81227,CID5912396
81228,CID5912617
81229,CID5912627
81230,CID5912640
81231,CID5912669
81232,CID5912753
81233,CID5912790
81234,CID5912831
81235,CID5912890
81236,CID5912971
81237,CID5913000
81238,CID5913006
81239,CID5913066
81240,CID5913314
81241,CID5913390
81242,CID5913400
81243,CID5913431
81244,CID5913500
81245,CID5913560
81246,CID5913658
81247,CID5913723
81248,CID5913731
81249,CID5913766
81250,CID5913831
81251,CID5913869
81252,CID5913903
81253,CID5913920
81254,CID5913960
81255,CID5914001
81256,CID5914024
81257,CID5914033
81258,CID5914096
81259,CID5914112
81260,CID5914136
81261,CID5914169
81262,CID5914198
81263,CID5914262
81264,CID5914569
81265,CID5914576
81266,CID5914661
81267,CID5914760
81268,CID5914784
81269,CID5914893
81270,CID5914897
81271,CID5914983
81272,CID5914985
81273,CID5914997
81274,CID5915037
81275,CID5915057
81276,CID5915071
81277,CID5915072
81278,CID5915131
81279,CID5915363
81280,CID5915393
81281,CID5915397
81282,CID5915589
81283,CID5915590
81284,CID5915640
81285,CID5915649
81286,CID5915722
81287,CID5915770
81288,CID5915773
81289,CID5915777
